loc_phone,loc_name,loc_admin_street1,loc_admin_city,loc_admin_state,loc_admin_zip,web_address,insurance_accepted,med_name,latitude,longitude
718-231-2609,Walgreens Co. #17665,3480 JEROME AVE,BRONX,NY,10467-1002,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.882064,-73.88155400000001
(877) 829-4692,Union Community Health Center,2021 Grand Concourse,Bronx,NY,10453,https://www.nyc.gov/vax4nyc,,"Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml",40.85198,-73.904539
718-774-6800,SURE DRUGS,312 RALPH AVE,BROOKLYN,NY,11233,https://docs.google.com/forms/d/e/1FAIpQLSeFzB1uIo73irU_CopADuX9-zDhtC_prg-WxB4eawJtoh5Q1Q/viewform,,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.678496,-73.921826
718-639-2647,Rite Aid #RA103870,3700-06 JUNCTION BOULEVARD,FLUSHING,NY,11368-1741,https://www.riteaid.com,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.75123,-73.87102800000001
212-879-8990,Walgreens Co. #14232,1498 YORK AVE,NEW YORK,NY,10075-0703,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.771674,-73.949922
718-252-6350,Walgreens Co. #2650,5716 AVENUE U,BROOKLYN,NY,11234-5210,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",40.613003000000006,-73.916785
(212) 734-6998,Goldbergers Pharmacy,1200 First Ave,New York,NY,10065,http://www.goldbergerspharmacy.com,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.763171,-73.95910500000001
(212) 221-3844,"CVS Pharmacy, Inc. #10826","1440 BROADWAY, FLOORS 1 & 2",NEW YORK,NY,10018,https://www.cvs.com/store-locator/details-directions/010826,True,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.754395,-73.986453
718-439-0614,Walgreens Co. #14432,5008 5TH AVE,BROOKLYN,NY,11220-1909,https://www.walgreens.com,True,"Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml",40.644957,-74.01075
(718) 771-8435,Interfaith Medical Center,528 Prospect Place,Brooklyn,NY,11238,,,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.675338,-73.958989
212-375-9000,Walgreens Co. #14354,194 E 2ND ST,NEW YORK,NY,10009-7717,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",40.722343,-73.983692
212-410-2508,Walgreens Co. #14369,1490 MADISON AVE,NEW YORK,NY,10029-4502,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.791406,-73.95155
(646) 669-8220,137 Mott Pharmacy Inc.,137 Mott ST FRNT A,New York,NY,10013,https://137-mott-pharmacy-inc.business.site/?utm_source=gmb&utm_medium=referral,,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.718503999999996,-73.99663199999999
(718) 339-8118,Community Chemists #MS1005433,394 Ave P,Brooklyn,NY,11223-1885,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.608678000000005,-73.972741
(212) 280-0596,"CVS Pharmacy, Inc. #02360",743 AMSTERDAM AVENUE,NEW YORK,NY,10025,https://www.cvs.com/store-locator/details-directions/002360,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",40.794171999999996,-73.96991700000001
212-799-1067,Walgreens Co. #14486,2069 BROADWAY,NEW YORK,NY,10023-2803,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.778455,-73.982354
(718) 674-7883,"CVS Pharmacy, Inc. #17806",160-08 JAMAICA AVENUE,JAMAICA,NY,11432,https://www.cvs.com/store-locator/details-directions/017806,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.703488,-73.798536
(718) 996-2233,"CVS Pharmacy, Inc. #02428","532 NEPTUNE AVENUE, UNIT 1",BROOKLYN,NY,11224,https://www.cvs.com/store-locator/details-directions/002428,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.579507,-73.97434200000001
(718) 273-4998,"CVS Pharmacy, Inc. #06056",1125 BAY STREET,STATEN ISLAND,NY,10305,https://www.cvs.com/store-locator/details-directions/006056,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.615884,-74.067006
(917) 310-3371,statcare-174th,932 E174th Street,bronx,NY,10460,https://www.statcarewalkin.com/,,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.83702,-73.88725500000001
(718) 729-3197,"CVS Pharmacy, Inc. #11060",1-50 50TH AVE,LONG ISLAND CITY,NY,11101,https://www.cvs.com/store-locator/details-directions/011060,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.743512,-73.959097
718-330-0363,Walgreens Co. #14128,386 FULTON ST,BROOKLYN,NY,11201-5206,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL",40.691207,-73.98725400000001
(212)-896-5882,Costco Wholesale Corporation #1062,517 E. 117TH ST,NEW YORK,NY,10003,https://www.costco.com/pharmacy/adult-immunization-program.html,True,"Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose",40.795386,-73.931022
(718) 388-4588,Katz Drugs,76 Graham Ave,Brooklyn,NY,11206,https://katzpharmacy.com,,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.703594,-73.942388
718-963-3130,Walgreens Co. #4363,210 UNION AVE,BROOKLYN,NY,11211-6521,https://www.walgreens.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.706973,-73.949989
(212) 277-6385,"CVS Pharmacy, INC. #17797",602 W. 181ST STREET,NEW YORK,NY,10033,https://www.cvs.com/store-locator/details-directions/017797,True,"Novavax, COVID-19 Vaccine, 5 mcg/0.5 mL",40.849357,-73.934202
212-227-5148,Walgreens Co. #14497,100 BROADWAY,NEW YORK,NY,10005-1983,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.707993,-74.011054
212-509-9020,Walgreens Co. #14131,1 WHITEHALL ST,NEW YORK,NY,10004-2109,https://www.walgreens.com,True,"Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml",40.703804999999996,-74.012844
(718) 742-7622,SmartRx Pharmacy Inc.,1706 Lexington Ave,New York,NY,10029,https://www.smartrxnyc.com,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.792806,-73.946143
718-441-4660,Ryte Drugs,12318 JAMAICA AVE,RICHMOND HILL,NY,11418,https://healthmartcovidvaccine.com,True,"Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL",40.700588,-73.826672
3478520273,3200 - Metro Urgicare,3200 Grand Concourse,Bronx,NY,10458,https://www.nyc.gov/vax4nyc,,"Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL",40.876791,-73.885126
(718) 815-6560,Beacon Christian Community Health Center,2079 Forest Avenue,Staten Island,NY,10303,,,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.626643,-74.158632
(718) 209-5353,LYUDMILACAVALIER MD,9014 FLATLANDS AVENUE,BROOKLYN,NY,11236,,,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.640390999999994,-73.90539799999999
718-886-3212,Walgreens Co. #14438,13602 ROOSEVELT AVE,FLUSHING,NY,11354-5510,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.759378999999996,-73.829683
(718) 808-9101,LevelUP MD Urgent Care / VOORHIES,1523 VOORHIES AVE,Brooklyn,NY,11235,https://Levelupuc.com,,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.586022,-73.953113
(718) 592-3200,Harold Weissman MD PC,59-10 Junction Blvd,Elmhurst,NY,11373,,,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.734673,-73.865379
(718) 686-8888,JanLian Medical Group / 8th Ave,833 58th Street,Brooklyn,NY,11220,,,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.636229,-74.007336
(718) 326-4910,"CVS Pharmacy, Inc. #02975",7960 METROPOLITAN AVENUE,MIDDLE VILLAGE,NY,11379,https://www.cvs.com/store-locator/details-directions/002975,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.712829,-73.871907
(212) 982-5193,"CVS Pharmacy, Inc. #02962",300 PARK AVE. SOUTH,NEW YORK,NY,10010,https://www.cvs.com/store-locator/details-directions/002962,True,"Moderna, SPIKEVAX, 100mcg/0.5mL",40.73984,-73.986956
718-231-6677,Rite Aid #RA103858,901 EAST GUN HILL ROAD,BRONX,NY,10469-3707,https://www.riteaid.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.875537,-73.859602
718-918-2459,Walgreens Co. #18198,1710 CROSBY AVENUE,BRONX,NY,10461-4902,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL",40.845883,-73.831109
212-829-0651,Walgreens Co. #14221,773 LEXINGTON AVE,NEW YORK,NY,10065-8531,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.763236,-73.967043
212-406-3700,Walgreens Co. #14412,352 GREENWICH ST,NEW YORK,NY,10013-2332,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.719172,-74.010761
(212) 244-4285,"CVS Pharmacy, Inc. #02940",500 W. 42ND ST.,NEW YORK,NY,10036,https://www.cvs.com/store-locator/details-directions/002940,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",40.7596,-73.99592700000001
718-441-1120,Rite Aid #RA110607,102-30  ATLANTIC AVENUE,OZONE PARK,NY,11416-1739,https://www.riteaid.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.689674,-73.841663
718-739-3451,Walgreens Co. #19035,162-19 HILLSIDE AVENUE,JAMAICA,NY,11432-4034,https://www.walgreens.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.708875,-73.79974399999999
(212) 281-6009,"CVS Pharmacy, Inc. #10827",3536 BROADWAY,NEW YORK,NY,10031,https://www.cvs.com/store-locator/details-directions/010827,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.826103,-73.950375
347-566-6349,Walgreens Co. #11112,17506 HILLSIDE AVE,JAMAICA,NY,11432-5725,https://www.walgreens.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.711195000000004,-73.787269
718-484-7166,GENA CARE PHARMACY,173 CHAUNCEY ST,BROOKLYN,NY,11233,https://healthmartcovidvaccine.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.680679,-73.92827700000001
212-355-5944,Walgreens Co. #14145,1191 2ND AVE,NEW YORK,NY,10065-7703,https://www.walgreens.com,True,"Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose",40.763108,-73.963074
212-406-3700,Walgreens Co. #14412,352 GREENWICH ST,NEW YORK,NY,10013-2332,https://www.walgreens.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.719172,-74.010761
718-998-3377,Walgreens Co. #18219,1720 KINGS HIGHWAY,BROOKLYN,NY,11229-1208,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.609542,-73.955794
(718) 654-4388,"CVS Pharmacy, Inc. #02437",732 ALLERTON AVENUE,BRONX,NY,10467,https://www.cvs.com/store-locator/details-directions/002437,True,"Moderna, SPIKEVAX, 100mcg/0.5mL",40.865327,-73.86610999999999
718-470-6100,Walgreens Co. #19224,25501 UNION TPKE,GLEN OAKS,NY,11004-1223,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.745792,-73.715648
(212) 247-5848,"CVS Pharmacy, Inc. #10298",241 WEST 57TH ST.,NEW YORK,NY,10019,https://www.cvs.com/store-locator/details-directions/010298,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.766814000000004,-73.982382
718-833-7758,Walgreens Co. #14464,436 86TH ST,BROOKLYN,NY,11209-4708,https://www.walgreens.com,True,"Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml",40.622071999999996,-74.027619
(718) 456-1165,"CVS Pharmacy, Inc. #01107",68-02 MYRTLE AVENUE,GLENDALE,NY,11385,https://www.cvs.com/store-locator/details-directions/001107,True,"Moderna, SPIKEVAX, 100mcg/0.5mL",40.701409000000005,-73.88440200000001
718-433-0941,Walgreens Co. #17681,45-02 43RD AVENUE,SUNNYSIDE,NY,11104-1902,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",40.744685,-73.918994
(347) 951-8918,Comprehensive Child Care Pediatrics P.C.,5908 5th Ave,Brooklyn,NY,11220,,,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.640018,-74.016006
718-328-2129,Walgreens Co. #17511,925 SOUNDVIEW AVE,BRONX,NY,10473-3703,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL",40.8231,-73.868645
(718) 628-3971,"CVS Pharmacy, Inc. #02280",329-339 WYCKOFF AVE,RIDGEWOOD,NY,11385,https://www.cvs.com/store-locator/details-directions/002280,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.699831,-73.911089
7185708288,Richmond Hill Pharmacy Inc.,125-04 Jamaica Ave.,Richmond Hill,NY,11418,https://hipaa.jotform.com/220177026321040,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.700790000000005,-73.825387
(718) 544-4585,"CVS Pharmacy, Inc. #05830",108-11 QUEENS BLVD,FOREST HILLS,NY,11375,https://www.cvs.com/store-locator/details-directions/005830,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.72143,-73.842993
718-748-1673,Walgreens Co. #12732,9408 3RD AVE,BROOKLYN,NY,11209-6804,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.617692,-74.033776
718-441-4660,Ryte Drugs,12318 JAMAICA AVE,RICHMOND HILL,NY,11418,https://healthmartcovidvaccine.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.700588,-73.826672
718-969-2890,Walgreens Co. #19453,69-62 188TH STREET,FRESH MEADOWS,NY,11365-3771,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.733488,-73.783959
718-437-7802,Walgreens Co. #11806,114 BEVERLEY RD,BROOKLYN,NY,11218-3914,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.642621000000005,-73.978894
347-955-3029,Walgreens Co. #15097,589 PROSPECT AVE,BROOKLYN,NY,11215-6020,https://www.walgreens.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.65678,-73.97776
(917) 310-3371,statcare-JH,80-10 northern blvd,queens,NY,11372,https://www.statcarewalkin.com/,,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.755158,-73.886898
(212) 444-8877,Kzark Medical PC,343 WEST 145 STREET,NEW YORK,NY,10031,,,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.824040000000004,-73.944022
(646) 416-5754,"CVS Pharmacy, Inc. #11132",196 ORCHARD STREET,NEW YORK,NY,10002,https://www.cvs.com/store-locator/details-directions/011132,True,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.722272,-73.987833
212-663-1580,Walgreens Co. #14146,2522 BROADWAY,NEW YORK,NY,10025-6946,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL",40.793343,-73.972185
(212) 216-9222,"CVS Pharmacy, Inc. #10613",5 PENN PLAZA,NEW YORK,NY,10001,https://www.cvs.com/store-locator/details-directions/010613,True,"Moderna, SPIKEVAX, 100mcg/0.5mL",40.751921,-73.994068
(718) 236-1212,Rx Warehouse Pharmacy Inc,7724 New Utrecht Avenue Brooklyn New York,Brooklyn,NY,11214,https://www.rxwarehouse.com,,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.613702,-74.000855
(718) 257-1099,"CVS Pharmacy, Inc. #02906",10204 FLATLANDS AVE.,BROOKLYN,NY,11236,https://www.cvs.com/store-locator/details-directions/002906,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.646023,-73.896437
(718) 536-2690,"CVS Pharmacy, Inc. #17649",815 HUTCHINSON RIVER PKWY,BRONX,NY,10465,https://www.cvs.com/store-locator/details-directions/017649,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.823440999999995,-73.837128
(718) 686-8888,JanLian Medical Group / 8th Ave,833 58th Street,Brooklyn,NY,11220,,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.636229,-74.007336
212-358-8206,Walgreens Co. #14468,1 UNION SQUARE SOUTH,NEW YORK,NY,10003-4140,https://www.walgreens.com,True,"Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose",40.734279,-73.990257
(212) 982-5193,"CVS Pharmacy, Inc. #02962",300 PARK AVE. SOUTH,NEW YORK,NY,10010,https://www.cvs.com/store-locator/details-directions/002962,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.73984,-73.986956
718-963-2702,Walgreens Co. #1918,755 BROADWAY,BROOKLYN,NY,11206-5320,https://www.walgreens.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.700694,-73.94155400000001
718-698-8526,Walgreens Co. #6179,1551 RICHMOND AVE,STATEN ISLAND,NY,10314-1520,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.610009999999996,-74.15951700000001
(347) 732-9557,William Shin Pediatric PC,42-21 162nd Street 1Floor,Flushing,NY,11358,,,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.759526,-73.8038
718-267-6766,Walgreens Co. #19794,4302 DITMARS BLVD,ASTORIA,NY,11105-1337,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.770984999999996,-73.903763
718-491-0442,Rite Aid #RA104712,9302 3RD AVENUE,BROOKLYN,NY,11209-6802,https://www.riteaid.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.618522999999996,-74.033363
718-384-7026,Walgreens Co. #14426,250 BEDFORD AVE,BROOKLYN,NY,11249-4014,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",40.715846,-73.960196
212-759-9412,Walgreens Co. #14153,866 3RD AVE,NEW YORK,NY,10022-6221,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.757435,-73.969892
(212) 216-9222,"CVS Pharmacy, Inc. #10613",5 PENN PLAZA,NEW YORK,NY,10001,https://www.cvs.com/store-locator/details-directions/010613,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.751921,-73.994068
(877) 829-4692,First MedCare Inc.,8707 Flatlands Ave,brooklyn,NY,11236,https://www.nyc.gov/vax4nyc,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.639183,-73.90810400000001
718-525-2422,Stop & Shop #2585,134-40 SPRINGFIELD BLVD,SPRINGFIELD GARDENS,NY,11413,https://stopandshopsched.rxtouch.com/rbssched/program/wellness,True,"Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL",40.679255,-73.75605999999999
212-945-4450,Walgreens Co. #14356,315 N END AVE,NEW YORK,NY,10282-1026,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.716718,-74.015037
212-473-1027,Walgreens Co. #14247,4 W 4TH ST,NEW YORK,NY,10012-1168,https://www.walgreens.com,True,"Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml",40.728377,-73.994739
718-447-6295,Walgreens Co. #10475,2270 CLOVE RD,STATEN ISLAND,NY,10305-1524,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.599049,-74.081828
(718) 652-6206,Dr. Arthur Hall Physician PC,3018 Colden Ave,Bronx,NY,10469,,,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.870231,-73.859193
(718) 803-3005,Broadway Pharmacy #MS1005097,8808 55th ave,elmhurst,NY,11373-4437,,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.735966,-73.875407
212-829-0651,Walgreens Co. #14221,773 LEXINGTON AVE,NEW YORK,NY,10065-8531,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.763236,-73.967043
(718) 793-2340,Hauppauge Pediatrics,111-14 76th Avenue,Forest Hills,NY,11375,,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.716395,-73.836894
(718) 513-6503,Milestones Pediatrics of New York PC,2431 86th St.,Brooklyn,NY,11214,,,"Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml",40.598898999999996,-73.988382
212-695-6346,Walgreens Co. #14430,1350 BROADWAY,NEW YORK,NY,10018-7702,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.751089,-73.987306
(212) 226-6111,"CVS Pharmacy, Inc. #10407",298 MULBERRY ST.,NEW YORK,NY,10012,https://www.cvs.com/store-locator/details-directions/010407,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.725088,-73.994412
212-213-9730,Walgreens Co. #14104,401 PARK AVE S,NEW YORK,NY,10016-8808,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",40.742962,-73.984039
718-448-6486,Walgreens Co. #7321,1227 FOREST AVE,STATEN ISLAND,NY,10310-2416,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.626559,-74.131015
(718) 497-1919,Doc Care - Queens 1,66-55 Fresh Pond Rd.,Ridgewood,NY,11385,,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.707356,-73.897109
718-525-7642,Rite Aid #RA102771,165-02 BAISLEY BOULEVARD,JAMAICA,NY,11434-2517,https://www.riteaid.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.67817,-73.777477
(718) 808-9101,LevelUP MD Urgent Care / VOORHIES,1523 VOORHIES AVE,Brooklyn,NY,11235,https://Levelupuc.com,,"Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL",40.586022,-73.953113
212-227-5148,Walgreens Co. #14497,100 BROADWAY,NEW YORK,NY,10005-1983,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL",40.707993,-74.011054
(718) 299-2416,Asencio Pharmacy inc,154 E 174th St Bronx,BRONX,NY,10457,,,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.844745,-73.90959000000001
(718) 388-2799,"CVS Pharmacy, Inc. #04958","27 N. 6TH ST.,",BROOKLYN,NY,11249,https://www.cvs.com/store-locator/details-directions/004958,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.720197,-73.962615
212-794-7100,Walgreens Co. #14292,1091 LEXINGTON AVE,NEW YORK,NY,10075-1804,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.773369,-73.959869
(718) 642-2727,"CVS Pharmacy, Inc. #02436",1346 PENNSYLVANIA AVENUE,BROOKLYN,NY,11239,https://www.cvs.com/store-locator/details-directions/002436,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.647069,-73.882385
718-857-1600,NEERGAARD PHARMACY,120 7TH AVE,BROOKLYN,NY,11215,,,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.673686,-73.976265
(646) 854-3623,Helen H. Chen D.O. PLLC,135-27 38th Ave 2nd FL,Flushing,NY,11354,,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.760661,-73.831845
718-378-0003,Walgreens Co. #13120,1612 WESTCHESTER AVE,BRONX,NY,10472-2915,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",40.829060999999996,-73.875031
(718) 701-0589,Yanlun Li Medical Practice P.C.,136-30 Maple Ave Ste 2H,Flushing,NY,11355,,,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.755641,-73.82697399999999
718-896-5084,Rite Aid #RA104866,95-14 63RD DRIVE,REGO PARK,NY,11374-2025,https://www.riteaid.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.729682000000004,-73.862352
(718) 855-0214,Wallabout Pharmacy Inc. DBA Remedies Pharmacy,711 bedford ave,Brooklyn,NY,11206,,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.699545,-73.956968
718-448-6758,Stop & Shop #2595,1351 FOREST AVENUE,STATEN ISLAND,NY,10302,https://stopandshopsched.rxtouch.com/rbssched/program/wellness,True,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.62623,-74.13555699999999
7184665555,Washington Pharmacy,484 E. Tremont Ave.,Bronx,NY,10457,,,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.846808,-73.897474
(212) 473-4200,Gramercy Pediatrics,420 West 23rd St Suite AGF,New York,NY,10011,https://www.gramercypediatrics.com,,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.746675,-74.002421
(718) 209-8121,"CVS Pharmacy, Inc. #00802",2320 RALPH AVE.,BROOKLYN,NY,11234,https://www.cvs.com/store-locator/details-directions/000802,True,"Moderna, SPIKEVAX, 100mcg/0.5mL",40.621314,-73.91784100000001
(718) 684-4430,gig pharmacy,3405 JEROME AVE,BRONX,NY,10467,,,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.880828,-73.883708
